id,OCCP_NAME_G,CUST_JOB_INCM,HSHD_INFR_INCM,ACTL_FMLY_NUM,CUST_FMLY_NUM,LAST_CHLD_AGE,MATE_OCCP_NAME_G,MATE_JOB_INCM,CRDT_LOAN_CNT,MIN_CNTT_DATE,TOT_CRLN_AMT,TOT_REPY_AMT,CRLN_OVDU_RATE,CRLN_30OVDU_RATE,LT1Y_CLOD_RATE,STRT_CRDT_GRAD,LTST_CRDT_GRAD,PREM_OVDU_RATE,LT1Y_PEOD_RATE,AVG_STLN_RATE,STLN_REMN_AMT,LT1Y_STLN_AMT,LT1Y_SLOD_RATE,GDINS_MON_PREM,SVINS_MON_PREM,FMLY_GDINS_MNPREM,FMLY_SVINS_MNPREM,MAX_MON_PREM,TOT_PREM,FMLY_TOT_PREM,CNTT_LAMT_CNT,LT1Y_CTLT_CNT,AUTR_FAIL_MCNT,FYCM_PAID_AMT,FMLY_CLAM_CNT,FMLY_PLPY_CNT,AGE,SEX
847,3차산업 종사자,3700,11100,4,2,24,자영업,7500,0,0,0,0,0,0,0,0,0,4,0,99,0,19000000,0,4000000,340000,4000000,340000,6990000,109000000,139000000,0,0,0,1400000,7,1,60,2
848,사무직,5900,11700,4,2,19,사무직,5800,0,0,0,0,0,0,0,0,0,23,20미만,0,0,0,0,390000,0,390000,0,590000,41000000,52000000,0,0,4,300000,2,5,45,1
849,사무직,7500,7400,1,1,0,,0,0,0,0,0,0,0,0,0,0,13,20미만,0,0,0,0,0,340000,0,340000,340000,22000000,22000000,0,0,5,0,0,0,20,2
850,3차산업 종사자,6100,8400,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100,3000000,3000000,20,340000,0,340000,0,340000,11000000,11000000,0,0,3,0,0,0,50,1
851,2차산업 종사자,5000,9600,4,1,24,3차산업 종사자,4700,0,0,0,0,0,0,0,0,0,35,0,78,10000000,0,10,790000,0,790000,0,3990000,37000000,37000000,2,0,37,2900000,25,1,45,2
852,주부,0,4600,5,1,14,공무원,4600,2,200503,8000000,8000000,40,0,0,5,6,7,0,97,4000000,1000000,40,0,0,0,0,490000,6000000,6000000,1,0,3,700000,3,1,40,1
853,주부,0,4500,2,1,29,,0,0,0,0,0,0,0,0,0,0,16,0,100,2000000,0,10,0,0,0,0,0,3000000,3000000,0,0,0,0,0,1,55,2
854,1차산업 종사자,0,4100,3,2,44,1차산업 종사자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,0,160000,0,160000,20000000,23000000,0,0,0,1100000,3,1,60,2
855,기타,0,6100,4,2,24,자영업,0,0,0,0,0,0,0,0,0,0,3,10미만,0,0,0,0,150000,590000,260000,1490000,790000,45000000,76000000,0,0,5,2200000,3,1,45,2
856,2차산업 종사자,4800,6200,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,150000,0,150000,12000000,12000000,0,0,0,0,0,0,50,2
857,학생,0,3400,1,1,0,,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,50000,6000000,6000000,0,0,0,0,0,1,35,2
858,주부,0,6500,4,1,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,160000,0,160000,0,200000,9000000,9000000,0,0,0,25600000,5,0,50,1
859,주부,0,3900,1,1,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,230000,26000000,26000000,0,0,0,200000,1,3,45,1
860,주부,0,8700,3,1,19,전문직,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,50000,0,80000,7000000,7000000,0,0,0,300000,1,1,45,2
861,공무원,5000,10200,4,2,19,공무원,5300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140000,150000,140000,150000,490000,58000000,73000000,0,0,0,100000,1,3,45,2
862,자영업,6200,6200,3,2,29,주부,0,1,200112,4000000,4000000,0,0,0,0,0,49,10미만,92,33000000,38000000,0,390000,200000,390000,200000,590000,66000000,68000000,0,0,32,24900000,72,2,35,2
863,자영업,7500,10000,2,1,0,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,11000000,11000000,0,0,0,100000,1,2,50,1
864,공무원,4900,4900,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000,0,390000,390000,26000000,26000000,0,0,0,0,0,0,45,1
865,2차산업 종사자,3500,3600,2,1,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,260000,0,260000,0,260000,15000000,15000000,0,0,1,0,0,0,45,2
866,사무직,5200,12400,4,2,24,전문직,7000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80000,0,340000,80000,8000000,28000000,0,0,0,0,0,1,50,2
867,주부,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000,13000000,0,0,0,0,0,1,30,1
868,주부,0,9900,4,2,24,전문직,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,90000,0,90000,15000000,24000000,0,0,0,11800000,19,3,60,1
869,주부,0,6800,2,1,0,3차산업 종사자,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,10000000,10000000,0,0,0,37200000,9,1,60,2
870,2차산업 종사자,0,9900,2,1,0,자영업,4300,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,50000,0,50000,60000,109000000,109000000,0,0,0,9300000,10,2,60,1
871,사무직,4100,11900,1,1,0,,0,0,0,0,0,0,0,0,0,0,19,20미만,86,24000000,1000000,50,1990000,1490000,1990000,1490000,3990000,139000000,139000000,0,0,53,0,0,3,30,1
872,기타,0,4200,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,30000,0,30000,1000000,1000000,0,0,0,0,0,0,35,1
873,3차산업 종사자,5100,6900,2,1,0,주부,0,0,0,0,0,0,0,0,0,0,4,0,99,4000000,0,30,0,0,0,0,50000,6000000,6000000,0,0,0,0,0,1,55,1
874,주부,0,5700,4,2,4,자영업,3700,0,0,0,0,0,0,0,0,0,2,10미만,0,0,0,0,340000,110000,790000,490000,490000,27000000,80000000,0,0,1,6400000,15,0,50,2
875,2차산업 종사자,3600,4400,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,110000,0,110000,7000000,7000000,0,0,1,0,0,0,35,1
876,주부,0,6400,2,2,0,단순 사무직,4100,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,140000,0,50000,6000000,28000000,0,0,1,300000,0,2,40,1
877,단순 사무직,3000,3000,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,50000000,0,0,0,0,0,1,25,1
878,자영업,3900,3900,2,1,0,,0,2,200212,11000000,4000000,35,0,0,5,6,13,0,96,8000000,2000000,10,70000,0,70000,0,150000,18000000,18000000,0,0,0,400000,2,1,50,1
879,3차산업 종사자,3800,5000,3,2,19,주부,0,0,0,0,0,0,0,0,0,0,14,40미만,0,0,0,0,40000,0,40000,0,40000,5000000,9000000,0,0,1,300000,2,1,45,1
880,2차산업 종사자,4900,10600,2,2,0,주부,0,0,0,0,0,0,0,0,0,0,2,20미만,0,0,0,0,0,590000,590000,590000,590000,33000000,62000000,0,0,1,0,0,1,50,1
881,사무직,6000,6000,4,2,24,주부,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,70000,0,390000,0,260000,3000000,11000000,1,0,8,2300000,8,0,50,1
882,자영업,5400,10700,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,110000,0,110000,4000000,4000000,0,0,0,0,0,0,25,1
883,2차산업 종사자,6100,9800,4,2,29,공무원,3800,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1190000,0,1190000,1190000,41000000,44000000,0,0,0,100000,1,0,55,2
884,,3500,7800,3,1,,,4400,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,110000,0,110000,110000,8000000,8000000,0,0,7,0,0,0,35,1
885,주부,0,3400,4,1,9,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,130000,0,130000,0,190000,11000000,11000000,0,0,0,700000,7,1,35,1
886,사무직,0,10400,3,3,39,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,190000,340000,390000,27000000,109000000,0,0,0,0,0,3,65,1
887,2차산업 종사자,5200,9300,4,1,24,주부,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130000,23000000,23000000,0,0,0,100000,1,1,50,2
888,공무원,5800,11500,2,1,0,사무직,5800,0,0,0,0,0,0,0,0,0,0,0,100,4000000,0,0,0,260000,0,260000,260000,10000000,10000000,0,0,0,500000,1,1,50,2
889,3차산업 종사자,4500,7200,2,2,0,주부,0,0,0,0,0,0,0,0,0,0,4,0,99,5000000,5000000,40,60000,0,60000,0,60000,7000000,11000000,0,0,4,1000000,12,2,40,1
890,주부,0,7300,4,1,29,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,0,0,95,9000000,3000000,0,110000,0,110000,0,110000,17000000,17000000,0,0,0,700000,2,0,50,2
891,자영업,4700,9500,4,3,0,사무직,4800,0,0,0,0,0,0,0,0,0,4,10미만,0,0,0,0,110000,0,260000,0,110000,7000000,17000000,0,0,1,1900000,5,1,35,2
892,사무직,0,5400,4,1,29,자영업,3900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60000,0,60000,0,100000,14000000,14000000,0,0,0,0,0,2,45,2
893,2차산업 종사자,5300,8400,3,1,19,3차산업 종사자,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,260000,3000000,3000000,0,0,1,100000,2,1,45,1
894,2차산업 종사자,0,3800,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,97,0,5000000,20,0,0,0,0,200000,24000000,24000000,0,0,0,0,0,1,65,1
895,2차산업 종사자,4100,4600,5,1,29,주부,0,1,200210,4000000,4000000,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,40000,5000000,5000000,0,0,0,1900000,8,1,45,1
896,2차산업 종사자,5400,8300,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,4000000,4000000,0,0,0,100000,1,1,45,1
897,주부,0,10400,3,3,34,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,300000,0,790000,9000000,32000000,0,0,0,46500000,0,0,55,1
898,주부,0,0,4,1,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0,140000,0,140000,6000000,6000000,0,0,0,0,2,0,40,2
899,기타,0,3500,4,1,19,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,390000,590000,390000,590000,1490000,48000000,48000000,0,0,3,0,0,0,35,1
900,주부,0,9800,4,2,34,전문직,0,0,0,0,0,0,0,0,0,0,15,20미만,0,0,0,0,50000,0,1190000,0,100000,2000000,4000000,0,0,5,0,0,0,50,2
901,자영업,5000,5000,1,1,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1190000,0,1190000,1190000,70000000,70000000,0,0,1,0,0,0,65,1
902,2차산업 종사자,0,3800,4,1,39,,0,2,200209,24000000,13000000,35,0,0,5,6,16,20미만,97,24000000,0,0,0,0,0,0,990000,33000000,33000000,0,0,0,130000000,33,1,45,2
903,주부,0,8300,4,1,29,2차산업 종사자,4200,0,0,0,0,0,0,0,0,0,23,10미만,0,0,0,0,190000,0,190000,0,340000,26000000,26000000,0,0,2,8100000,4,3,45,1
904,2차산업 종사자,0,6300,4,1,39,2차산업 종사자,3800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150000,0,150000,0,150000,28000000,28000000,0,0,0,600000,4,0,65,2
905,사무직,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,0,1190000,1190000,3000000,3000000,0,0,0,0,0,0,30,1
906,단순 사무직,3300,3300,3,1,0,,0,0,0,0,0,0,0,0,0,0,9,10미만,0,0,0,0,80000,0,80000,0,80000,14000000,14000000,0,0,0,2800000,16,1,35,1
907,주부,0,6500,2,1,0,2차산업 종사자,4900,0,0,0,0,0,0,0,0,0,18,10미만,0,0,0,0,790000,0,790000,0,790000,16000000,16000000,0,0,7,0,0,0,45,2
908,주부,0,10500,4,2,29,전문직,5800,0,0,0,0,0,0,0,0,0,2,10미만,0,0,0,0,0,590000,0,790000,590000,25000000,52000000,0,0,0,0,0,0,55,1
909,3차산업 종사자,3500,9900,4,1,9,전문직,6400,0,0,0,0,0,0,0,0,0,0,0,65,5000000,0,10,490000,0,490000,0,790000,37000000,37000000,1,0,0,3200000,9,0,35,2
910,자영업,4500,4500,2,1,0,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,18,0,93,2000000,0,0,0,0,0,0,0,4000000,4000000,1,0,0,0,0,1,40,2
911,1차산업 종사자,0,7100,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,17000000,17000000,0,0,0,300000,2,1,35,1
912,사무직,4900,5800,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,0,70000,0,70000,1000000,1000000,0,0,0,0,0,0,45,1
913,단순 사무직,3700,5800,4,3,0,,0,0,0,0,0,0,0,0,0,0,3,0,85,2000000,0,10,70000,0,390000,590000,70000,8000000,99000000,0,0,1,22500000,11,2,35,2
914,운전직,3500,4900,2,1,19,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,60000,7000000,7000000,0,0,0,300000,4,1,60,2
915,사무직,4300,4300,2,2,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120000,0,40000,5000000,28000000,0,0,0,1900000,5,2,40,2
916,사무직,4400,4400,3,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,100000,0,3000000,54000000,0,0,0,33000000,32,5,35,2
917,2차산업 종사자,3800,9600,3,1,34,2차산업 종사자,5500,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,300000,0,300000,0,2490000,38000000,38000000,0,0,0,1000000,3,0,55,1
918,사무직,2600,4700,1,1,0,,0,0,0,0,0,0,0,0,0,0,15,20미만,0,0,0,0,0,30000,0,30000,30000,1000000,1000000,0,0,0,0,0,0,25,1
919,사무직,4100,11500,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,0,190000,0,130000,4000000,10000000,0,0,0,2100000,0,1,55,1
920,학생,0,2500,1,1,0,,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,60000,0,60000,0,90000,3000000,3000000,0,0,8,0,1,0,40,2
921,자영업,5300,9600,4,2,19,3차산업 종사자,4400,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,90000,150000,130000,300000,390000,24000000,47000000,0,0,2,2200000,14,5,45,2
922,자영업,5500,5500,3,2,14,주부,0,0,0,0,0,0,0,0,0,0,20,30미만,0,0,0,0,130000,0,130000,0,300000,26000000,33000000,0,0,5,20400000,6,2,45,1
923,주부,0,6200,2,1,0,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,100000,0,100000,0,100000,9000000,9000000,0,0,0,600000,5,1,55,2
924,운전직,5100,9300,3,1,19,단순 사무직,4300,0,0,0,0,0,0,0,0,0,5,10미만,0,0,0,0,0,340000,0,340000,590000,24000000,24000000,0,0,3,0,0,0,50,1
925,주부,0,0,3,2,39,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,120000,0,140000,4000000,20000000,0,0,0,900000,4,1,60,2
926,주부,0,8700,3,1,39,사무직,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,140000,0,140000,0,140000,17000000,17000000,0,0,2,0,0,0,60,1
927,주부,0,9800,3,1,24,2차산업 종사자,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,14000000,14000000,0,0,0,0,0,1,45,2
928,2차산업 종사자,4600,7700,3,1,0,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,390000,4000000,4000000,0,0,0,11800000,8,1,35,1
929,2차산업 종사자,5400,8700,3,2,24,2차산업 종사자,3300,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,120000,0,300000,0,120000,7000000,17000000,0,0,8,900000,5,0,30,2
930,주부,0,5300,5,1,29,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,36,40미만,3,1000000,0,0,190000,0,190000,0,190000,31000000,31000000,0,0,10,16300000,8,0,55,2
931,주부,0,4200,1,1,0,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,60000,7000000,7000000,0,0,0,1000000,3,1,45,1
932,단순 사무직,4300,4300,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,39,1000000,0,0,40000,0,40000,0,40000,5000000,5000000,0,0,0,700000,2,0,45,2
933,주부,0,10100,3,1,29,사무직,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,190000,0,190000,0,340000,24000000,24000000,0,0,0,400000,6,0,60,2
934,전문직,6200,8700,2,1,0,,0,0,0,0,0,0,0,0,0,0,2,0,100,12000000,1000000,10,0,0,0,0,130000,16000000,16000000,0,0,1,2400000,4,2,45,1
935,주부,0,3500,2,1,0,,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,13000000,13000000,0,0,0,200000,2,1,55,2
936,자영업,5000,10100,1,1,0,,0,0,0,0,0,0,0,0,0,0,20,40미만,0,0,0,0,160000,0,160000,0,340000,3000000,3000000,0,0,4,0,0,0,45,2
937,사무직,3800,4400,3,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40000,5000000,5000000,0,0,0,1200000,4,1,30,1
938,2차산업 종사자,4800,9100,2,1,0,사무직,4300,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,490000,54000000,54000000,0,0,0,34200000,16,3,55,1
939,주부,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,200000,200000,2000000,2000000,0,0,0,0,0,0,35,2
940,공무원,4100,8800,2,2,0,사무직,4700,0,0,0,0,0,0,0,0,0,2,20미만,0,0,0,0,0,790000,0,990000,790000,40000000,64000000,0,0,0,0,0,0,40,1
941,학생,0,6400,4,2,0,사무직,4000,0,0,0,0,0,0,0,0,0,10,10미만,0,0,0,0,120000,0,990000,0,120000,17000000,119000000,0,0,3,4100000,9,2,35,1
942,주부,0,5200,4,1,44,,0,2,199911,40000000,40000000,45,0,0,0,0,11,0,66,7000000,10000000,0,0,0,0,0,190000,16000000,16000000,0,0,0,35400000,13,2,60,2
943,주부,0,3500,1,1,0,,0,1,200204,3000000,3000000,45,0,0,0,5,7,0,83,2000000,0,0,0,0,0,0,40000,4000000,4000000,0,0,0,0,0,1,40,1
944,사무직,4600,9600,4,1,19,사무직,5100,0,0,0,0,0,0,0,0,0,3,0,71,5000000,0,0,190000,60000,190000,60000,340000,20000000,20000000,0,0,2,900000,1,2,50,2
945,주부,0,9100,3,1,29,운전직,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,200000,200000,2000000,2000000,0,0,0,0,0,0,60,1
946,사무직,4300,10200,2,1,0,사무직,6000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,80000,5000000,5000000,0,0,0,0,0,1,45,1
947,단순 사무직,4200,8700,5,3,14,운전직,4600,3,200109,18000000,18000000,49,0,0,4,6,24,20미만,100,7000000,2000000,60,490000,0,790000,120000,1490000,25000000,39000000,1,0,22,1400000,3,2,55,2
948,사무직,6600,12100,3,3,19,,0,0,0,0,0,0,0,0,0,0,9,10미만,0,0,0,0,3990000,3990000,4000000,6990000,9990000,299000000,399000000,5,0,36,0,0,1,50,1
949,3차산업 종사자,5800,11500,4,2,24,2차산업 종사자,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490000,790000,2490000,1190000,4990000,199000000,239000000,0,0,0,8800000,15,3,50,2
950,단순 사무직,3100,7600,2,1,0,2차산업 종사자,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,50000,0,140000,2000000,2000000,0,0,0,0,0,0,35,1
951,사무직,6200,11500,5,3,19,사무직,5200,2,200106,9000000,9000000,3,0,0,0,0,44,10미만,0,0,0,0,150000,1190000,490000,1990000,1490000,139000000,199000000,0,0,1,11100000,23,12,50,2
952,공무원,5400,6100,4,1,19,주부,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,150000,0,150000,0,230000,19000000,19000000,0,0,0,0,0,0,50,2
953,주부,0,0,6,1,39,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,300000,18000000,18000000,0,0,0,0,0,2,65,1
954,주부,0,5000,3,1,19,2차산업 종사자,5000,0,0,0,0,0,0,0,0,0,0,0,98,11000000,1000000,30,0,0,0,0,190000,19000000,19000000,0,0,0,13200000,13,3,45,1
955,주부,0,0,3,2,0,,0,1,200211,5000000,5000000,41,0,0,0,7,11,0,83,0,3000000,30,0,0,60000,0,70000,7000000,14000000,0,0,0,1500000,9,2,50,2
956,사무직,3600,12400,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,15000000,0,0,0,0,0,1,40,2
957,전문직,5400,9000,4,1,24,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0,140000,0,140000,25000000,25000000,0,0,0,0,0,0,55,2
958,단순 노무직,3100,6800,4,1,9,3차산업 종사자,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,0,190000,0,200000,9000000,9000000,0,0,0,0,0,0,50,1
959,단순 사무직,4200,8000,1,1,0,,0,0,0,0,0,0,0,0,0,0,4,10미만,0,0,0,0,0,0,0,0,110000,9000000,9000000,0,0,2,0,0,1,35,1
960,학생,0,4600,3,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000,0,790000,790000,490000,5000000,54000000,0,0,2,8600000,0,0,55,2
961,자영업,5300,7800,2,1,0,주부,0,0,0,0,0,0,0,0,0,0,1,10미만,0,0,0,0,80000,0,80000,0,80000,10000000,10000000,0,0,1,0,0,0,45,2
962,사무직,4700,6000,1,1,0,,0,0,0,0,0,0,0,0,0,0,20,30미만,0,0,0,0,0,100000,0,100000,100000,2000000,2000000,0,0,1,0,0,0,50,1
963,1차산업 종사자,4800,9800,4,1,24,1차산업 종사자,5100,0,0,0,0,0,0,0,0,0,9,10미만,59,0,0,50,390000,0,390000,0,790000,36000000,36000000,0,0,3,2100000,4,0,40,2
964,학생,0,3400,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0,790000,0,140000,14000000,159000000,0,0,0,225000000,0,5,25,1
965,사무직,4200,6500,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,0,0,30000000,48000000,0,0,0,1000000,0,1,40,1
966,자영업,5200,9800,3,1,29,사무직,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,340000,0,340000,0,340000,22000000,22000000,0,0,0,1800000,2,1,55,1
967,학생,3000,6800,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,0,790000,0,590000,1000000,70000000,0,0,0,46500000,0,1,25,2
968,사무직,4500,6300,1,1,0,,0,0,0,0,0,0,0,0,0,0,2,0,80,7000000,0,0,110000,0,110000,0,300000,16000000,16000000,1,0,2,800000,6,1,35,2
969,운전직,0,3700,4,2,39,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,5000000,10000000,0,0,0,0,0,2,60,2
970,학생,0,2400,3,2,0,,0,0,0,0,0,0,0,0,0,0,5,20미만,0,0,0,0,130000,0,130000,0,130000,4000000,4000000,0,0,1,0,0,0,30,1
971,사무직,4200,7900,2,1,0,운전직,3700,0,0,0,0,0,0,0,0,0,22,10미만,0,0,0,0,70000,0,70000,0,80000,8000000,8000000,0,0,6,900000,4,0,45,2
972,운전직,4900,4900,2,2,0,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,13000000,16000000,0,0,0,100000,0,2,45,2
973,학생,0,4700,3,1,0,,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,80000,9000000,9000000,0,0,0,1700000,2,2,40,1
974,주부,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000,13000000,0,0,0,0,0,1,35,2
975,기타,0,5000,5,2,39,기타,0,1,200301,3000000,3000000,93,0,0,0,0,6,10미만,0,0,0,0,130000,0,150000,0,130000,20000000,22000000,0,0,0,57600000,28,0,50,2
976,주부,0,4700,2,1,39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,50000000,0,0,0,0,0,1,70,2
977,,4000,11300,2,1,,,0,0,0,0,0,0,0,0,0,0,1,10미만,85,15000000,15000000,20,0,150000,0,150000,390000,23000000,23000000,0,0,0,0,0,0,35,1
978,자영업,5500,6200,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,120000,0,120000,10000000,10000000,0,0,0,0,0,0,45,1
979,3차산업 종사자,4900,4900,1,1,0,,0,0,0,0,0,0,0,0,0,0,16,10미만,0,0,0,0,590000,0,590000,0,590000,4000000,4000000,1,1,8,1200000,1,0,40,2
980,2차산업 종사자,3400,7400,4,1,34,2차산업 종사자,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,0,230000,0,230000,28000000,28000000,0,0,0,100000,1,0,35,2
981,사무직,4100,4100,3,1,0,,0,0,0,0,0,0,0,0,0,0,17,10미만,0,0,0,0,190000,0,190000,0,190000,6000000,6000000,0,0,4,0,0,0,35,1
982,사무직,3800,14900,2,2,0,,0,0,0,0,0,0,0,0,0,0,15,20미만,0,0,0,0,0,2490000,0,10000000,2490000,80000000,1000000000,0,0,6,0,0,2,30,1
983,전문직,6200,10900,2,2,0,사무직,4800,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,300000,0,300000,300000,21000000,27000000,0,0,2,0,0,1,45,2
984,사무직,7200,7200,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490000,0,2490000,2490000,76000000,76000000,0,0,0,0,0,0,25,2
985,3차산업 종사자,3100,3700,1,1,0,,0,0,0,0,0,0,0,0,0,0,7,10미만,0,0,0,0,0,1190000,0,1190000,1190000,29000000,29000000,0,0,2,0,0,0,25,1
986,학생,0,7500,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,0,590000,590000,30000000,30000000,0,0,0,200000,2,0,45,1
987,공무원,3700,9000,2,1,0,2차산업 종사자,5300,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40000,5000000,5000000,0,0,0,0,0,2,50,1
988,단순 사무직,3900,9800,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,300000,300000,20000000,20000000,0,0,0,0,0,0,40,1
989,사무직,5400,5400,3,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140000,1990000,140000,1990000,2490000,119000000,119000000,0,0,0,0,1,0,40,1
990,주부,0,5700,3,1,19,공무원,5700,0,0,0,0,0,0,0,0,0,0,0,72,4000000,4000000,0,130000,0,130000,0,160000,18000000,18000000,0,0,0,100000,1,1,40,2
